"name: Tumbarumba Medical Practice
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
telehealth: some
main_category: General Practitioner
suburb: Forbes
state: NSW"
"name: Family Health Clinic Malvern
payment-methods: EFTPOS; Visa; Mastercard; Cash
facilities: Pharmacy Nearby; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: private_billing
telehealth: some
languages_spoken: English; Arabic; Korean; Russian
main_category: General Practitioner
suburb: Malvern
state: VIC
city: Melbourne"
"name: Maple Street Surgery
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Onsite Radiology; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English
main_category: General Practitioner
suburb: Cooroy
state: QLD
city: Cooroy"
"name: Riverside Family Medical Practice
payment-methods: EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pharmacy Nearby; Allied Health Nearby; Onsite Allied Health; Radiology Nearby
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: bulk_billing
telehealth: some
languages_spoken: English; Mandarin; Urdu; Arabic; Cantonese; Hindi; Malay
main_category: General Practitioner
suburb: St Marys
state: SA
city: Adelaide"
"name: Christine Cnr Medical Centre
payment-methods: Cash; EFTPOS; HICAPS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
languages_spoken: English
main_category: General Practitioner
suburb: Varsity Lakes
state: QLD
city: Gold Coast"
"name: Alpha Medical Center - Kalgoorlie
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Pathology Nearby; Pharmacy Nearby
accreditations: Quality Practice Accreditation
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Arabic; Hindi; Kannada; Punjabi; Urdu
main_category: General Practitioner
suburb: Kalgoorlie
state: WA
city: Kalgoorlie"
"name: North Village Family Practice
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
languages_spoken: English; Hindi; Urdu; Bengali; Mandarin; Persian; Punjabi; Sindhi
main_category: General Practitioner
suburb: Kellyville
state: NSW
city: Sydney"
"name: South Yarra Medical 
payment-methods: Visa; EFTPOS; Mastercard
facilities: Onsite Pathology; Allied Health Nearby; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Tamil
main_category: General Practitioner
suburb: South Yarra
state: VIC
city: Melbourne"
"name: DM Clinic Mulgrave
facilities: Onsite Pathology; Onsite Pharmacy; Onsite Allied Health
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
telehealth: some
languages_spoken: English; Hindi; Indonesian; Persian; Punjabi; Urdu
main_category: General Practitioner
suburb: Mulgrave
state: VIC
city: Melbourne"
"name: MyLocalDoc Beerwah
payment-methods: Cash; EFTPOS
facilities: Onsite Pathology; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Dutch; German
main_category: General Practitioner
suburb: Beerwah
state: QLD"
"name: Wirreanda On Wheatsheaf Surgery
payment-methods: Cash; EFTPOS
facilities: Onsite Pathology
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
main_category: General Practitioner
suburb: Morphett Vale
state: SA
city: Adelaide"
"name: Kings Circle Medical Centre
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
telehealth: some
main_category: General Practitioner
suburb: Caboolture
state: QLD
city: Brisbane"
"name: Stafford Heights Medical Practice
payment-methods: Cash; EFTPOS; Visa; Mastercard; Cheque
facilities: Onsite Pharmacy; Allied Health Nearby; Onsite Pathology; Radiology Nearby
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English
main_category: General Practitioner
suburb: Stafford
state: QLD
city: Brisbane"
"name: Southbank Medical Clinic
payment-methods: Cash; EFTPOS; Visa; Mastercard
open_saturday: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: Cantonese; Gujarati; Serbian; Spanish
main_category: General Practitioner
suburb: Southbank
state: VIC
city: Melbourne"
"name: Aspley Firstcare 7 Day Doctors 
payment-methods: Cash; EFTPOS
facilities: Pathology Nearby; Allied Health Nearby; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English; Mandarin; Fijian; Korean
main_category: General Practitioner
suburb: Aspley
state: QLD
city: Brisbane"
"name: Juniper Avenue Medical Centre
payment-methods: EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pathology Nearby; Allied Health Nearby; Radiology Nearby; Pharmacy Nearby
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English
main_category: General Practitioner
suburb: Point Cook
state: VIC
city: Melbourne"
"name: Alice Street General Practice
payment-methods: EFTPOS; Visa; Mastercard
accreditations: Quality Practice Accreditation
open_saturday: Yes
after_hours: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
main_category: General Practitioner
suburb: Newtown
state: NSW
city: Sydney"
"name: Doctors@Kenilworth
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Pharmacy Nearby
accreditations: Quality Practice Accreditation
wheelchair_access: No
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
languages_spoken: English
main_category: General Practitioner
suburb: Kenilworth
state: QLD"
"name: Meadowlands Medical
payment-methods: EFTPOS; Visa; Mastercard
facilities: Onsite Pharmacy; Onsite Allied Health
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
languages_spoken: English; Bosnian; Mandarin
main_category: General Practitioner
suburb: Carina
state: QLD
city: Brisbane"
"name: Murray Bridge Respiratory Clinic
facilities: Pharmacy Nearby; Radiology Nearby; Allied Health Nearby
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
telehealth: some
main_category: General Practitioner
suburb: Murray Bridge
state: SA
city: Murray Bridge"
"name: Blue Shield Family General Practice
facilities: Onsite Pathology; Allied Health Nearby; Radiology Nearby; Pharmacy Nearby
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Kogarah
state: NSW
city: Sydney"
"name: Laurieton Health Medical Centre
payment-methods: EFTPOS
facilities: Pathology Nearby; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Laurieton
state: NSW"
"name: Clinic 66
payment-methods: EFTPOS; Visa; Mastercard
facilities: Pharmacy Nearby; Radiology Nearby; Allied Health Nearby; Pathology Nearby
accreditations: Australian Council on Healthcare Standards; Quality Practice Accreditation
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Korean; Mandarin
main_category: General Practitioner
suburb: Chatswood
state: NSW
city: Sydney"
"name: Seascape Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
languages_spoken: English
main_category: General Practitioner
suburb: South West Rocks
state: NSW"
"name: Hammond Health
payment-methods: EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pharmacy Nearby
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English
main_category: General Practitioner
suburb: Wagga Wagga
state: NSW
city: Wagga Wagga"
"name: SIA Medical Centre Croydon
open_saturday: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
telehealth: some
languages_spoken: English; Cantonese; Mandarin
main_category: General Practitioner
suburb: Croydon
state: VIC
city: Melbourne"
"name: Ivy Med Clinic - Pasadena
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pharmacy
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
languages_spoken: English; Mandarin
main_category: General Practitioner
suburb: Pasadena
state: SA
city: Adelaide"
"name: KMA Wallaroo Medical
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
telehealth: some
main_category: General Practitioner
suburb: Wallaroo
state: SA"
"name: Muswellbrook Doctors
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Radiology Nearby; Pharmacy Nearby
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
languages_spoken: English; Arabic; French
main_category: General Practitioner
suburb: Muswellbrook
state: NSW
city: Muswellbrook"
"name: Northcote Medical
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Radiology Nearby; Pharmacy Nearby
accreditations: Quality Practice Accreditation
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English; Mandarin
main_category: General Practitioner
suburb: Northcote
state: VIC
city: Melbourne"
"name: Corrimal Medical & Dental Centre
payment-methods: EFTPOS
facilities: Onsite Radiology; Onsite Pharmacy; Onsite Allied Health; Onsite Pathology
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Hindi; Punjabi; Urdu; French; Malay; Yoruba
main_category: General Practitioner
suburb: Corrimal
state: NSW
city: Wollongong"
"name: Ochre Medical Centre Wentworth Falls
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: private_billing
telehealth: some
languages_spoken: English; Cantonese; Dutch; French; German
main_category: General Practitioner
suburb: Wentworth Falls
state: NSW
city: Blue Mountains"
"name: St John General Practice Osborne Park
payment-methods: EFTPOS; Visa; Mastercard; Cash
facilities: Onsite Pathology; Onsite Radiology
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
languages_spoken: English; Hindi; Malay; Punjabi
main_category: General Practitioner
suburb: Osborne Park
state: WA
city: Perth"
"name: Ochre Medical Centre Wyalla
payment-methods: Cash; EFTPOS; Visa; Mastercard; Cheque
facilities: Onsite Pathology
accreditations: Quality Practice Accreditation
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: private_billing
telehealth: some
languages_spoken: English; Kannada; Tamil
main_category: General Practitioner
suburb: Toowoomba
state: QLD
city: Toowoomba"
"name: Lifestyle Skin Health Clinic
payment-methods: EFTPOS; Visa; Mastercard
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
main_category: General Practitioner
suburb: Landsborough
state: QLD
city: Landsborough"
"name: Ochre Medical Centre Boggabri
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: private_billing
telehealth: some
languages_spoken: English; Sinhalese
main_category: General Practitioner
suburb: Boggabri
state: NSW"
"name: Richmond Health Clinic
accreditations: Australian General Practice Accreditation Limited
open_sunday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
telehealth: some
main_category: General Practitioner
suburb: Richmond
state: SA
city: Adelaide"
"name: Vermont Health Care
payment-methods: Cash; EFTPOS; Visa; Mastercard; American Express; Cheque
facilities: Onsite Pathology; Onsite Allied Health
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English; Mandarin; Cantonese; Bahasa; Greek; Hakka; Hokkien; Indonesian; Korean
main_category: General Practitioner
suburb: Vermont
state: VIC
city: Melbourne"
"name: Balgownie Village General Practice
payment-methods: EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pharmacy Nearby; Radiology Nearby
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: No
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Balgownie
state: NSW
city: Wollongong"
"name: Wyong Family Practice
payment-methods: Cash; EFTPOS; Visa; Mastercard
accreditations: Australian Council on Healthcare Standards
open_saturday: Yes
open_sunday: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English
main_category: General Practitioner
suburb: Tuggerah
state: NSW
city: Central Coast"
"name: Honeycomb Health
payment-methods: EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pharmacy Nearby; Radiology Nearby; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English
main_category: General Practitioner
suburb: Burwood
state: VIC
city: Burwood"
"name: Heal Medical Centre
payment-methods: EFTPOS; Cash
facilities: Onsite Pathology; Pharmacy Nearby; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
languages_spoken: English; Russian
main_category: General Practitioner
suburb: San Remo
state: NSW"
"name: Hall Road Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby
accreditations: Quality Practice Accreditation
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English; Hindi; Bengali; Cantonese; Kannada; Malay; Punjabi; Tamil; Telugu; Urdu
main_category: General Practitioner
suburb: Carrum Downs
state: VIC
city: Melbourne"
"name: East Bentleigh Medical Group
payment-methods: Cash; EFTPOS; Visa; Mastercard; Cheque
facilities: Onsite Pathology; Onsite Allied Health; Radiology Nearby; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Bentleigh East
state: VIC
city: Melbourne"
"name: Avalon Family Medical Practice
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Pathology Nearby; Allied Health Nearby; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
main_category: General Practitioner
suburb: Avalon Beach
state: NSW
city: Sydney"
"name: Family Medical Practice
payment-methods: Mastercard
facilities: Onsite Pathology
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
main_category: General Practitioner
suburb: North Rocks
state: NSW
city: Sydney"
"name: Bloomfield Medical Group
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
languages_spoken: English
main_category: General Practitioner
suburb: Orange
state: NSW
city: Orange"
"name: Moss Vale Healthcare Centre
facilities: Pharmacy Nearby; Radiology Nearby; Allied Health Nearby; Pathology Nearby
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
main_category: General Practitioner
suburb: Moss Vale
state: NSW
city: Moss Vale"
"name: Campbelltown Central Medical Centre 
facilities: Pharmacy Nearby; Onsite Pathology; Onsite Allied Health
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Campbelltown
state: NSW
city: Sydney"
"name: Highfield Park Medical Centre
open_saturday: Yes
after_hours: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
main_category: General Practitioner
suburb: Camberwell
state: VIC
city: Melbourne"
"name: Ipswich Health Centre
payment-methods: Cash; EFTPOS; Mastercard; Visa; American Express
facilities: Onsite Pathology; Pharmacy Nearby; Onsite Allied Health
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
telehealth: some
languages_spoken: Hindi; Tamil; Telugu; Arabic; English; Urdu
main_category: General Practitioner
suburb: Ipswich
state: QLD
city: Ipswich"
"name: SmartClinics Corinda
payment-methods: Cash; EFTPOS
facilities: Pharmacy Nearby; Pathology Nearby
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
main_category: General Practitioner
suburb: Corinda
state: QLD
city: Brisbane"
"name: Yeppoon Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pharmacy Nearby; Radiology Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
telehealth: some
languages_spoken: English; Farsi; Persian; Sinhalese; Turkish
main_category: General Practitioner
suburb: Yeppoon
state: QLD"
"name: Four Corners Medical
payment-methods: Cash; EFTPOS; Visa; Mastercard; American Express
facilities: Pharmacy Nearby; Onsite Pathology; Radiology Nearby; Onsite Allied Health; Pathology Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: private_billing
languages_spoken: English; Hindi; Punjabi; Burmese; Telugu
main_category: General Practitioner
suburb: Melton South
state: VIC
city: Melbourne"
"name: Treendale Medical Group 
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
telehealth: some
languages_spoken: Hindi; Punjabi; English; Malay
main_category: General Practitioner
suburb: Australind
state: WA"
"name: Saltwater Medical
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Pathology Nearby; Allied Health Nearby; Radiology Nearby; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English
main_category: General Practitioner
suburb: Caloundra
state: QLD
city: Sunshine Coast"
"name: Medical HQ Glynde
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Hindi
main_category: General Practitioner
suburb: Glynde
state: SA
city: Adelaide"
"name: Collins Street General Practice
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: Dutch
main_category: General Practitioner
suburb: Hobart
state: TAS
city: Hobart"
"name: Excelsior Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Afrikaans; Bengali
main_category: General Practitioner
suburb: Gympie
state: QLD
city: Gympie"
"name: Jasper Medical Bentleigh
facilities: Onsite Allied Health; Onsite Pathology; Pathology Nearby; Radiology Nearby; Pharmacy Nearby
accreditations: Quality Practice Accreditation
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: Cantonese; Mandarin
main_category: General Practitioner
suburb: Bentleigh
state: VIC
city: Melbourne"
"name: Mill Point Medical 
payment-methods: EFTPOS; Cash; Visa; Mastercard
facilities: Onsite Pathology
accreditations: Quality Practice Accreditation
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: Burmese; English
main_category: General Practitioner
suburb: South Perth
state: WA
city: Perth"
"name: Southern Star Medical
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pharmacy Nearby; Radiology Nearby; Onsite Allied Health
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English; Malay; Cantonese; Hakka; Hokkien; Indonesian; Mandarin
main_category: General Practitioner
suburb: Southern River
state: WA
city: Perth"
"name: Martins Road Family Medical Practice
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English; Sinhalese; Urdu; Hindi; Russian; Dari; Malay
main_category: General Practitioner
suburb: Parafield Gardens
state: SA
city: Adelaide"
"name: West Armidale Medical Centre
payment-methods: HICAPS; EFTPOS; Visa; Mastercard
facilities: Pathology Nearby; Radiology Nearby; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Armidale
state: NSW
city: Armidale"
"name: Glenorie Village Medical Practice
payment-methods: EFTPOS
facilities: Pharmacy Nearby
accreditations: Quality Practice Accreditation
open_saturday: Yes
open_sunday: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
main_category: General Practitioner
suburb: Glenorie
state: NSW
city: Sydney"
"name: Sanctuary Lake Medical Practice
payment-methods: Cash; EFTPOS; Visa; Mastercard; American Express
facilities: Onsite Pathology; Pharmacy Nearby; Radiology Nearby; Allied Health Nearby
accreditations: Quality Practice Accreditation
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English; Bangla; Bengali; Hindi; Urdu
main_category: General Practitioner
suburb: Point Cook
state: VIC
city: Melbourne"
"name: Heritage Medical Practice Wahroonga
payment-methods: Cash; EFTPOS; Visa; Mastercard; American Express
facilities: Onsite Pathology; Pharmacy Nearby; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: Cantonese; English; Korean; Mandarin
main_category: General Practitioner
suburb: Wahroonga
state: NSW
city: Sydney"
"name: St John Medical Kambalda
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English; Farsi; Malay; Persian
main_category: General Practitioner
suburb: Kambalda West
state: WA"
"name: Evans Head Medical Centre
payment-methods: EFTPOS; Cash; Visa; Mastercard
facilities: Pathology Nearby; Pharmacy Nearby; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English; Swahili; Tagalog (Filipino)
main_category: General Practitioner
suburb: Evans Head
state: NSW"
"name: Alpha Omega Family Practice
payment-methods: EFTPOS
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
languages_spoken: English; Afrikaans; Burmese
main_category: General Practitioner
suburb: Ellenbrook
state: WA
city: Perth"
"name: Yarralumla Surgery
payment-methods: Cash; EFTPOS; Visa; Mastercard; American Express
facilities: Pharmacy Nearby
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
languages_spoken: Hindi
main_category: General Practitioner
suburb: Yarralumla
state: ACT
city: Yarralumla"
"name: Redgum Medical Group Rutherglen (previously Rutherglen Medical Centre)
payment-methods: Cheque; Mastercard; Visa; EFTPOS; Cash
facilities: Onsite Pathology; Onsite Allied Health
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Rutherglen
state: VIC"
"name: Isaac Family Clinic
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby; Radiology Nearby; Allied Health Nearby; Pathology Nearby; Onsite Pharmacy
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
languages_spoken: English; Cantonese; Arabic; Assyrian; Mandarin
main_category: General Practitioner
suburb: Avondale Heights
state: VIC
city: Melbourne"
"name: Bateau Bay Medical Centre
payment-methods: Cash; EFTPOS; Visa; HICAPS; Mastercard
